"id";"descripcion";"precio";"oficinas_id";"cod_SPAFE";"cod_MINCYT";"cuentas_idcuentas"
504;"modulo puff de forma trapezoidal, tapizado en tela spazio/ecocuero. Patas de aluminio pulido. Medidas: 0,64x0,605x0,40H (en mts).";90000.0;0;"";28534;679
505;"Mesa ratona de metal con tapa de vidrio. Medidas: 1,20 x 0,60 m.
";150000.0;0;"";28535;585
506;"Armario blanco de dos puertas, cerradura y dos estantes. Medida: 0,90 x 0,90 cm.";140000.0;0;"";28536;294
507;"Armario blanco de dos puertas, cerradura y dos estantes. Medida: 0,90 x 0,90 cm.";140000.0;0;"";28537;294
508;"Armario blanco de dos puertas, cerradura y dos estantes. Medida: 0,90 x 0,90 cm.";140000.0;0;"";28538;294
509;"Armario blanco de dos puertas, cerradura y dos estantes. Medida: 0,90 x 0,90 cm.";140000.0;0;"";28539;294
510;"Armario blanco de dos puertas, cerradura y dos estantes. Medida: 0,90 x 0,90 cm.";140000.0;0;"";28540;294
511;"Escritorio 200x80cm base en aluminio anodizado natural, tapa melamina - Tapafalda melaminico de largo 180 x 30 cm de alto

";200000.0;0;"";28541;450
512;"Sillon ALTO, basculante, giratoria, regulable en altura, brazos tapizados, ecocuero negro";40000.0;0;"";28542;679
513;"Sillon MEDIANO, basculante, giratoria, regulable en altura, brazos tapizados, ecocuero negro";50000.0;0;"";28543;679
514;"Sillon MEDIANO, basculante, giratoria, regulable en altura, brazos tapizados, ecocuero negro";50000.0;0;"";28544;679
515;"Perchero, Ac. Inox.


";40000.0;0;"";28545;628
516;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;0;"";28546;315
517;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;0;"";28547;315
518;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;0;"";28548;315
519;"Puesto 2 posiciones 140 x 70 sin Panel divisor, NO COMPARTIDO.
";150000.0;0;"";28549;0
520;"Puesto 2 posiciones 140 x 70 sin Panel divisor, NO COMPARTIDO.
";150000.0;0;"";28550;0
521;"Puesto 2 posiciones 140 x 70 sin Panel divisor, NO COMPARTIDO.
";150000.0;0;"";28551;0
522;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28552;339
523;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28553;339
524;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28554;339
525;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28555;339
526;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28556;339
527;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28557;339
528;"Mochila con puerta rebatible y cerradura 80 x h 40 x prof. 35cm.";100000.0;0;"";28558;294
529;"Mochila con puerta rebatible y cerradura 80 x h 40 x prof. 35cm.";100000.0;0;"";28559;294
530;"Mochila con puerta rebatible y cerradura 80 x h 40 x prof. 35cm.";100000.0;0;"";28560;294
531;"Mochila con puerta rebatible y cerradura 80 x h 40 x prof. 35cm.";100000.0;0;"";28561;294
532;"Mochila con puerta rebatible y cerradura 80 x h 40 x prof. 35cm.";100000.0;0;"";28562;294
533;"Mochila con puerta rebatible y cerradura 80 x h 40 x prof. 35cm.";100000.0;0;"";28563;294
534;"Puesto 2 posiciones 140 x 70 sin Panel divisor, NO COMPARTIDO.
";150000.0;0;"";28564;0
535;"Puesto 2 posiciones 140 x 70 sin Panel divisor, NO COMPARTIDO.
";150000.0;0;"";28565;0
536;"Puesto 2 posiciones 140 x 70 sin Panel divisor, NO COMPARTIDO.
";150000.0;0;"";28566;0
537;"Mesa de reunión 270 x 120, tapa melamina.
";350000.0;0;"";28567;579
538;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28568;679
539;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28569;679
540;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28570;679
541;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28571;679
542;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28572;679
543;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28573;679
544;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28574;679
545;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28575;679
546;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28576;679
547;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28577;679
548;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28578;679
549;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28579;679
550;"Perchero, Ac. Inox.


";40000.0;0;"";28580;628
551;"Armario blanco con cerradura de dos puertas. Medidas: 90 x 75 x 40,5 cm.";140000.0;0;"";28581;294
552;"Armario blanco con cerradura de dos puertas. Medidas: 90 x 75 x 40,5 cm.";140000.0;0;"";28582;294
553;"Escritorio 140x70cm base en aluminio anodizado natural, tapa melamina - Tapafalda melaminico de largo 120 x 30 cm de alto
";200000.0;0;"";28583;450
554;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28584;339
555;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28585;679
556;"Silla , asiento y respaldo plástico, apilable, base trineo pintada color ALUMINIO.
";20000.0;0;"";28586;677
557;"Silla , asiento y respaldo plástico, apilable, base trineo pintada color ALUMINIO.
";20000.0;0;"";28587;677
558;"Armario blanco con cerradura de dos puertas. Medidas: 90 x 75 x 40,5 cm.";140000.0;0;"";28588;294
559;"Armario blanco con cerradura de dos puertas. Medidas: 90 x 75 x 40,5 cm.";140000.0;0;"";28589;294
560;"Escritorio 140x70cm base en aluminio anodizado natural, tapa melamina - Tapafalda melaminico de largo 120 x 30 cm de alto
";200000.0;0;"";28590;450
561;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28591;339
562;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28592;679
563;"Silla , asiento y respaldo plástico, apilable, base trineo pintada color ALUMINIO.
";20000.0;0;"";28593;677
564;"Silla , asiento y respaldo plástico, apilable, base trineo pintada color ALUMINIO.
";20000.0;0;"";28594;677
565;"Armario blanco con cerradura de dos puertas. Medidas: 90 x 75 x 40,5 cm.";140000.0;0;"";28595;294
566;"Armario blanco con cerradura de dos puertas. Medidas: 90 x 75 x 40,5 cm.";140000.0;0;"";28596;294
567;"Escritorio 140x70cm base en aluminio anodizado natural, tapa melamina - Tapafalda melaminico de largo 120 x 30 cm de alto
";200000.0;0;"";28597;450
568;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28598;339
569;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28599;679
570;"Silla , asiento y respaldo plástico, apilable, base trineo pintada color ALUMINIO.
";20000.0;0;"";28600;677
571;"Silla , asiento y respaldo plástico, apilable, base trineo pintada color ALUMINIO.
";20000.0;0;"";28601;677
572;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;262;"";28602;315
573;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;262;"";28603;315
574;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;262;"";28604;315
575;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;260;"";28605;315
576;"Sillón de 1,5 cuerpos con respaldo y apoyabrazos. Tapizado tela spazio/ecocuero. Patas aluminio pulido. Medidas: 1.10x0.885x0.685H.";150000.0;0;"";28606;679
577;"Sillón de 1,5 cuerpos con respaldo y apoyabrazos. Tapizado tela spazio/ecocuero. Patas aluminio pulido. Medidas: 1.10x0.885x0.685H.";150000.0;0;"";28607;679
578;"modulo puff de forma trapezoidal, tapizado en tela spazio/ecocuero. Patas de aluminio pulido. Medidas: 0,64x0,605x0,40H (en mts).";90000.0;0;"";28608;679
579;"modulo puff de forma trapezoidal, tapizado en tela spazio/ecocuero. Patas de aluminio pulido. Medidas: 0,64x0,605x0,40H (en mts).";90000.0;0;"";28609;679
580;"Mesa regulable en altura. Tapa con forma trapezoidal, de laminado plástico de alta presión de e:8mm, color negro. Medidas: 64x60cm. Estructura de acero cromado. Altura: 40cm-62,5cm. Se vincula de forma modular con los sillones .";150000.0;0;"";28610;578
581;"Perchero, Ac. Inox.


";40000.0;262;"";28611;628
582;"Puesto 2 posiciones 140 x 70 sin Panel divisor, NO COMPARTIDO.
";150000.0;262;"";28612;0
583;"Puesto 2 posiciones 140 x 70 sin Panel divisor, NO COMPARTIDO.
";150000.0;262;"";28613;0
584;"Puesto 2 posiciones 140 x 70 sin Panel divisor, NO COMPARTIDO.
";150000.0;262;"";28614;0
585;"Puesto 2 posiciones 140 x 70 sin Panel divisor, NO COMPARTIDO.
";150000.0;262;"";28615;0
586;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;262;"";28616;339
587;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;262;"";28617;339
588;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;262;"";28618;339
589;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;260;"";28619;339
590;"Mochila con puerta rebatible y cerradura 80 x h 40 x prof. 35cm.";100000.0;262;"";28620;294
591;"Mochila con puerta rebatible y cerradura 80 x h 40 x prof. 35cm.";100000.0;262;"";28621;294
592;"Mochila con puerta rebatible y cerradura 80 x h 40 x prof. 35cm.";100000.0;262;"";28622;294
593;"Mochila con puerta rebatible y cerradura 80 x h 40 x prof. 35cm.";100000.0;262;"";28623;294
594;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;260;"";28624;679
595;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;262;"";28625;679
596;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28626;679
597;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28627;679
598;"Armario blanco con cerradura de dos puertas. Medidas: 90 x 75 x 40,5 cm.";140000.0;262;"";28628;294
599;"Armario blanco con cerradura de dos puertas. Medidas: 90 x 75 x 40,5 cm.";140000.0;260;"";28629;294
600;"Armario blanco con cerradura de dos puertas. Medidas: 90 x 75 x 40,5 cm.";140000.0;260;"";28630;294
601;"Escritorio 140x70cm base en aluminio anodizado natural, tapa melamina - Tapafalda melaminico de largo 120 x 30 cm de alto";200000.0;260;"";28631;450
602;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28632;339
603;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;261;"";28633;679
604;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;261;"";28634;679
605;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28635;679
606;"Armario blanco con cerradura de dos puertas. Medidas: 90 x 75 x 40,5 cm.";140000.0;261;"";28636;294
607;"Armario blanco con cerradura de dos puertas. Medidas: 90 x 75 x 40,5 cm.";140000.0;261;"";28637;294
608;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;261;"";28638;315
609;"Escritorio 140x70cm base en aluminio anodizado natural, tapa melamina - Tapafalda melaminico de largo 120 x 30 cm de alto";200000.0;261;"";28639;450
610;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;261;"";28640;339
611;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;262;"";28641;679
612;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28642;679
613;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;262;"";28643;679
614;"Mesa de reunion , 140x140 cm, patas en aluminio anodizado natural, tapa melamina.";120000.0;0;"";28644;579
615;"Armario blanco con cerradura de dos puertas. Medidas: 90 x 75 x 40,5 cm.";140000.0;0;"";28645;294
616;"Armario blanco con cerradura de dos puertas. Medidas: 90 x 75 x 40,5 cm.";140000.0;0;"";28646;294
617;"Escritorio 140x70cm base en aluminio anodizado natural, tapa melamina - Tapafalda melaminico de largo 120 x 30 cm de alto";200000.0;0;"";28647;450
618;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28648;339
619;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28649;679
620;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28650;679
621;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28651;679
622;"Silla , asiento y respaldo plástico, apilable, base trineo pintada color ALUMINIO.
";20000.0;0;"";28652;677
623;"Silla , asiento y respaldo plástico, apilable, base trineo pintada color ALUMINIO.
";20000.0;0;"";28653;677
624;"Perchero, Ac. Inox.


";40000.0;0;"";28654;628
625;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;0;"";28655;315
626;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;0;"";28656;315
627;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;0;"";28657;315
628;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;0;"";28658;315
629;"Escritorio 140x70cm base en aluminio anodizado natural, tapa melamina.";200000.0;0;"";28659;450
630;"Puesto 2 posiciones 120 x 70 sin Panel divisor.";140000.0;0;"";28660;0
631;"Puesto 2 posiciones 120 x 70 sin Panel divisor.";140000.0;0;"";28661;0
632;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28662;339
633;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28663;339
634;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28664;339
635;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28665;679
636;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28666;679
637;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28667;679
638;"Perchero, Ac. Inox.


";40000.0;0;"";28668;628
639;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;0;"";28669;315
640;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;0;"";28670;315
641;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;0;"";28671;315
642;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;0;"";28672;315
643;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;0;"";28673;315
644;"Puesto 3 posiciones 140 x 70 sin Panel divisor, NO COMPARTIDO.
";180000.0;0;"";28674;0
645;"Puesto 3 posiciones 140 x 70 sin Panel divisor, NO COMPARTIDO.
";180000.0;0;"";28675;0
646;"Puesto 3 posiciones 140 x 70 sin Panel divisor, NO COMPARTIDO.
";180000.0;0;"";28676;0
647;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28677;339
648;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28678;339
649;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28679;339
650;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28680;679
651;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28681;679
652;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28682;679
653;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28683;339
654;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28684;339
655;"Puesto 2 posiciones 140 x 70 sin Panel divisor, NO COMPARTIDO.
";150000.0;0;"";28685;0
656;"Mochila con puerta rebatible y cerradura 80 x h 40 x prof. 35cm.";100000.0;0;"";28686;294
657;"Mochila con puerta rebatible y cerradura 80 x h 40 x prof. 35cm.";100000.0;0;"";28687;294
658;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;0;"";28688;315
659;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;0;"";28689;315
660;"Perchero, Ac. Inox.


";40000.0;0;"";28690;628
661;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28691;679
662;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28692;679
663;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28693;339
664;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28694;339
665;"Puesto 2 posiciones 140 x 70 sin Panel divisor, NO COMPARTIDO.
";150000.0;0;"";28695;0
666;"Mochila con puerta rebatible y cerradura 80 x h 40 x prof. 35cm.";100000.0;0;"";28696;294
667;"Mochila con puerta rebatible y cerradura 80 x h 40 x prof. 35cm.";100000.0;0;"";28697;294
668;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;0;"";28698;315
669;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;0;"";28699;315
670;"Armario blanco con cerradura de dos puertas. Medidas: 90 x 75 x 40,5 cm.";140000.0;0;"";28700;294
671;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28701;679
672;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28702;679
673;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28703;679
674;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28704;679
675;"Puesto 2 posiciones 140 x 70 sin Panel divisor, NO COMPARTIDO.
";150000.0;0;"";28705;0
676;"Puesto 2 posiciones 140 x 70 sin Panel divisor, NO COMPARTIDO.
";150000.0;0;"";28706;0
677;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28707;339
678;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28708;339
679;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28709;339
680;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28710;339
681;"Mochila con puerta rebatible y cerradura 80 x h 40 x prof. 35cm.";100000.0;0;"";28711;294
682;"Mochila con puerta rebatible y cerradura 80 x h 40 x prof. 35cm.";100000.0;0;"";28712;294
683;"Mochila con puerta rebatible y cerradura 80 x h 40 x prof. 35cm.";100000.0;0;"";28713;294
684;"Mochila con puerta rebatible y cerradura 80 x h 40 x prof. 35cm.";100000.0;0;"";28714;294
685;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;0;"";28715;315
686;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;0;"";28716;315
687;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;0;"";28717;315
688;"Biblioteca con puertas y cerradura 96 x H192,5 x 40.5cm 6 estantes regulables.";100000.0;0;"";28718;315
689;"Armario blanco con cerradura de dos puertas. Medidas: 90 x 75 x 40,5 cm.";140000.0;0;"";28719;294
690;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28720;679
691;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28721;679
692;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28722;679
693;"Cajonera rodante de Melamina de 3 cajones, con cerradura multiple NUMLOCK, 47 x H.58cm.x 45.";80000.0;0;"";28723;339
694;"Escritorio 140x70cm base en aluminio anodizado natural, tapa melamina - Tapafalda melaminico de largo 120 x 30 cm de alto

";200000.0;0;"";28724;450
695;"Armario de dos puertas con cerradura de melamina. Medidas: 1,96 x 0,85 x 0,41 m.";140000.0;0;"";28725;294
696;"Armario blanco con cerradura de dos puertas. Medidas: 90 x 75 x 40,5 cm.";140000.0;0;"";28726;294
697;"Armario blanco con cerradura de dos puertas. Medidas: 90 x 75 x 40,5 cm.";140000.0;0;"";28727;294
698;"Armario de dos puertas con cerradura y tapa superior color marrón de melamina. Medidas: 88 x 96 x 41 cm.";140000.0;0;"";28728;294
699;"Armario de dos puertas con cerradura y tapa superior color marrón de melamina. Medidas: 88 x 96 x 41 cm.";140000.0;0;"";28729;294
700;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28730;679
701;"Sillon , respaldo con tela de red y asiento tapizado, giratoria, mecanismo syncro multipoint, regulable en altura, brazos fijos, apoyo lumbar regulable, base estrella plastica con ruedas de 60mm.";100000.0;0;"";28731;679
